"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка продажи авто. Негативный","0","Тест проверяет продажу авто. Негативный","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","skipped","Mon Aug 18 16:38:16 UTC 2025","tests.CarTest","Firefox","tests.CarTest","sellCarNegative"
"Проверка корректного отображения страницы UsersReadAll: 1. Видимость элементов управления 2. Наличие данных в таблице 3. Работа сортировки по ID 4. Работа сортировки по имени","0","Комплексная проверка страницы со списком всех пользователей","Team three PFLB Test","Mon Aug 18 16:38:18 UTC 2025","skipped","Mon Aug 18 16:38:18 UTC 2025","tests.UsersReadAllTest","Chrome","tests.UsersReadAllTest","checkOpenUsersReadAll"
"Сортировка авто по id","0","Сортировка авто по id","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","skipped","Mon Aug 18 16:38:16 UTC 2025","tests.CarTest","Firefox","tests.CarTest","sortCars"
"Позитивный сценарий пополнения баланса пользователя","0","Система должна успешно обрабатывать запрос на пополнение баланса при валидных данных","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","skipped","Mon Aug 18 16:38:16 UTC 2025","tests.AddMoneyTest","Firefox","tests.AddMoneyTest","checkValidMoneyAddition"
"Проверка покупки авто","1","Тест проверяет покупку авто","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","skipped","Mon Aug 18 16:38:16 UTC 2025","tests.CarTest","Firefox","tests.CarTest","buyCar"
"","0","setup","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","broken","Mon Aug 18 16:38:16 UTC 2025","tests.CarTest","Firefox","tests.CarTest","setup"
"Проверка корректности навигации к форме пополнения баланса пользователя","0","После успешной авторизации система должна корректно открывать форму пополнения баланса","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","skipped","Mon Aug 18 16:38:16 UTC 2025","tests.AddMoneyTest","Firefox","tests.AddMoneyTest","openedAddMoneyPage"
"","0","setup","Team three PFLB Test","Mon Aug 18 16:38:18 UTC 2025","broken","Mon Aug 18 16:38:18 UTC 2025","tests.CreateUserTest","Chrome","tests.CreateUserTest","setup"
"Проверка создания пользователя с предельно допустимым возрастом","1","Система должна корректно обрабатывать максимально допустимый возраст пользователя (123 года)","Team three PFLB Test","Mon Aug 18 16:38:18 UTC 2025","skipped","Mon Aug 18 16:38:18 UTC 2025","tests.CreateUserTest","Chrome","tests.CreateUserTest","checkMaxAgeLimitValidation"
"Проверка покупки авто. Негативный","0","Тест проверяет покупку авто. Негативный","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","skipped","Mon Aug 18 16:38:16 UTC 2025","tests.CarTest","Firefox","tests.CarTest","buyCarNegative"
"Позитивный тест: проверка что после авторизации происходит успешный переход на страницу ReadUserWithCars по URL","0","Проверка корректного перехода на страницу информации о пользователях с автомобилями","Team three PFLB Test","Mon Aug 18 16:38:15 UTC 2025","skipped","Mon Aug 18 16:38:15 UTC 2025","tests.ReadUserWithCarsTest","Firefox","tests.ReadUserWithCarsTest","openedReadUserWithCarsPage"
"","1","setup","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","broken","Mon Aug 18 16:38:16 UTC 2025","tests.AddMoneyTest","Firefox","tests.AddMoneyTest","setup"
"Негативный сценарий: пополнение баланса отрицательным значением","0","Система должна отклонять попытки пополнения баланса отрицательной суммой","Team three PFLB Test","Mon Aug 18 16:38:16 UTC 2025","skipped","Mon Aug 18 16:38:16 UTC 2025","tests.AddMoneyTest","Firefox","tests.AddMoneyTest","checkNegativeMoney"
