"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка создания дома при заполнении только обязательных полей (floors и price)","6807","Тест проверяет создание дома при заполнении только обязательных полей","Team three PFLB Test","Wed Aug 20 09:11:53 UTC 2025","passed","Wed Aug 20 09:12:00 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkEmptyOptionalFields"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","502","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:18:03 UTC 2025","passed","Wed Aug 20 09:18:03 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"E2E тест создания и проверки пользователя: 1. Генерация случайного пользователя 2. Создание пользователя через UI 3. Проверка его отображения в таблице UsersReadAll","54399","Проверка отображения созданного пользователя в общем списке","Team three PFLB Test","Wed Aug 20 09:19:37 UTC 2025","passed","Wed Aug 20 09:20:31 UTC 2025","tests.ui.UsersReadAllTest","Firefox","tests.ui.UsersReadAllTest","checkNewUserInTable"
"Негативный сценарий: попытка создания дома без заполнения обязательных полей","6314","Негативный тест: попытка создания дома без заполнения обязательных полей","Team three PFLB Test","Wed Aug 20 09:12:02 UTC 2025","passed","Wed Aug 20 09:12:08 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkEmptyRequiredFields"
"Проверка навигации к странице детальной информации о доме по его идентификатору","10882","Тест проверяет корректность открытия страницы просмотра дома по ID","Team three PFLB Test","Wed Aug 20 09:15:23 UTC 2025","passed","Wed Aug 20 09:15:34 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","openReadHouseById"
"Проверка корректного отображения страницы UsersReadAll: 1. Видимость элементов управления 2. Наличие данных в таблице 3. Работа сортировки по ID 4. Работа сортировки по имени","15597","Комплексная проверка страницы со списком всех пользователей","Team three PFLB Test","Wed Aug 20 09:20:36 UTC 2025","passed","Wed Aug 20 09:20:52 UTC 2025","tests.ui.UsersReadAllTest","Firefox","tests.ui.UsersReadAllTest","checkOpenUsersReadAll"
"Проверка продажи авто","11589","Тест проверяет продажу авто","Team three PFLB Test","Wed Aug 20 09:13:39 UTC 2025","passed","Wed Aug 20 09:13:50 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sellCar"
"Проверка корректности навигации к форме пополнения баланса пользователя","11176","После успешной авторизации система должна корректно открывать форму пополнения баланса","Team three PFLB Test","Wed Aug 20 09:17:42 UTC 2025","passed","Wed Aug 20 09:17:53 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","openedAddMoneyPage"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","547","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:18:08 UTC 2025","passed","Wed Aug 20 09:18:08 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","415","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:17:58 UTC 2025","passed","Wed Aug 20 09:17:58 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Негативный сценарий: проверка валидации отрицательного возраста","11376","Система должна блокировать создание пользователей с отрицательным возрастом","Team three PFLB Test","Wed Aug 20 09:10:32 UTC 2025","passed","Wed Aug 20 09:10:44 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkNegativeAgeValidation"
"Проверка корректности навигации к форме создания пользователя","10894","После успешной авторизации система должна корректно открывать форму создания нового пользователя","Team three PFLB Test","Wed Aug 20 09:11:41 UTC 2025","passed","Wed Aug 20 09:11:52 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","openedCreateNewPage"
"Проверка валидации при вводе отрицательных значений в поля формы","6425","Тест проверяет обработку отрицательных значений в полях формы","Team three PFLB Test","Wed Aug 20 09:12:10 UTC 2025","passed","Wed Aug 20 09:12:17 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkInvalidValue"
"Верификация заголовков и структуры таблицы на странице HousesReadAll","4244","Тест проверяет наличие и корректность отображения всех полей в таблице домов","Team three PFLB Test","Wed Aug 20 09:14:10 UTC 2025","passed","Wed Aug 20 09:14:14 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkTableTitle"
"Проверка покупки авто. Негативный","11641","Тест проверяет покупку авто. Негативный","Team three PFLB Test","Wed Aug 20 09:13:25 UTC 2025","passed","Wed Aug 20 09:13:37 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","buyCarNegative"
"Позитивный тест авторизации: ввод валидного email и пароля, проверка сообщения об успешной авторизации","1095","Проверка успешной авторизации с корректными учетными данными","Team three PFLB Test","Wed Aug 20 09:18:25 UTC 2025","passed","Wed Aug 20 09:18:26 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","successfulLoginWithValidCredentials"
"Негативный сценарий: пополнение баланса отрицательным значением","11262","Система должна отклонять попытки пополнения баланса отрицательной суммой","Team three PFLB Test","Wed Aug 20 09:16:53 UTC 2025","passed","Wed Aug 20 09:17:04 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkNegativeMoney"
"Позитивный тест: проверка успешного заселения пользователя с валидными данными (houseId: 3, userId: 2203)","6468","Проверка функционала заселения пользователя в указанный дом","Team three PFLB Test","Wed Aug 20 09:15:56 UTC 2025","passed","Wed Aug 20 09:16:02 UTC 2025","tests.ui.SettleOrEvictUserTest","Chrome","tests.ui.SettleOrEvictUserTest","settleUserInHouse"
"Верификация корректности отображения элементов управления на странице HousesReadById","8114","Тест проверяет наличие всех необходимых UI-элементов на странице","Team three PFLB Test","Wed Aug 20 09:15:11 UTC 2025","passed","Wed Aug 20 09:15:19 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","checkUsersReadAllWithCarsNavBar"
"Позитивный тест: проверка что после авторизации происходит успешный переход на страницу ReadUserWithCars по URL","6156","Проверка корректного перехода на страницу информации о пользователях с автомобилями","Team three PFLB Test","Wed Aug 20 09:19:26 UTC 2025","passed","Wed Aug 20 09:19:32 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","openedReadUserWithCarsPage"
"Проверка boundary-значений для поля возраста пользователя","22491","Проверка граничных значений возраста (1 год и 123 года) при создании пользователя","Team three PFLB Test","Wed Aug 20 09:10:08 UTC 2025","passed","Wed Aug 20 09:10:30 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMinimumAge"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","543","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:18:19 UTC 2025","passed","Wed Aug 20 09:18:20 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка работоспособности и отклика кнопки Reload на странице HousesReadAll","374","Тест проверяет функциональность кнопки перезагрузки данных на странице","Team three PFLB Test","Wed Aug 20 09:14:08 UTC 2025","passed","Wed Aug 20 09:14:08 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkReloadButton"
"Позитивный тест: проверка успешного выселения пользователя (houseId: 3, userId: 2203) с подтверждением статуса операции","6471","Проверка функционала выселения пользователя из дома","Team three PFLB Test","Wed Aug 20 09:15:36 UTC 2025","passed","Wed Aug 20 09:15:43 UTC 2025","tests.ui.SettleOrEvictUserTest","Chrome","tests.ui.SettleOrEvictUserTest","evictUserFromHouse"
"Проверка успешного создания дома при заполнении всех полей валидными данными","6792","Позитивный тест создания дома с заполнением всех полей валидными значениями","Team three PFLB Test","Wed Aug 20 09:12:29 UTC 2025","passed","Wed Aug 20 09:12:36 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkValidHouseCreation"
