"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Негативный сценарий: пополнение баланса отрицательным значением","11364","Система должна отклонять попытки пополнения баланса отрицательной суммой","Team three PFLB Test","Wed Aug 20 09:02:47 UTC 2025","passed","Wed Aug 20 09:02:58 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkNegativeMoney"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","678","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:04:02 UTC 2025","passed","Wed Aug 20 09:04:02 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка корректности навигации к форме пополнения баланса пользователя","11231","После успешной авторизации система должна корректно открывать форму пополнения баланса","Team three PFLB Test","Wed Aug 20 09:03:36 UTC 2025","passed","Wed Aug 20 09:03:47 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","openedAddMoneyPage"
"Проверка навигации и доступности страницы HousesReadAll после авторизации","472","Тест проверяет корректность открытия страницы со списком всех домов","Team three PFLB Test","Wed Aug 20 08:59:42 UTC 2025","passed","Wed Aug 20 08:59:42 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkOpenHousesReadAllPage"
"Позитивный тест: проверка успешного заселения пользователя с валидными данными (houseId: 3, userId: 2203)","6693","Проверка функционала заселения пользователя в указанный дом","Team three PFLB Test","Wed Aug 20 09:01:49 UTC 2025","passed","Wed Aug 20 09:01:56 UTC 2025","tests.ui.SettleOrEvictUserTest","Chrome","tests.ui.SettleOrEvictUserTest","settleUserInHouse"
"Проверка корректности работы поля для ввода идентификатора дома","7584","Тест проверяет функциональность поля ввода ID дома","Team three PFLB Test","Wed Aug 20 09:00:55 UTC 2025","passed","Wed Aug 20 09:01:03 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","checkInput"
"Проверка корректности навигации к форме создания пользователя","10892","После успешной авторизации система должна корректно открывать форму создания нового пользователя","Team three PFLB Test","Wed Aug 20 08:57:00 UTC 2025","passed","Wed Aug 20 08:57:11 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","openedCreateNewPage"
"Негативный сценарий: попытка создания дома без заполнения обязательных полей","6450","Негативный тест: попытка создания дома без заполнения обязательных полей","Team three PFLB Test","Wed Aug 20 08:57:23 UTC 2025","passed","Wed Aug 20 08:57:30 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkEmptyRequiredFields"
"Позитивный тест: проверка что после авторизации происходит успешный переход на страницу ReadUserWithCars по URL","6262","Проверка корректного перехода на страницу информации о пользователях с автомобилями","Team three PFLB Test","Wed Aug 20 09:04:58 UTC 2025","passed","Wed Aug 20 09:05:04 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","openedReadUserWithCarsPage"
"Негативный сценарий: создание пользователя без указания имени","12198","Система должна отклонять попытку создания пользователя с пустым именем","Team three PFLB Test","Wed Aug 20 08:54:57 UTC 2025","passed","Wed Aug 20 08:55:09 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkEmptyFirstName"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","608","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:03:57 UTC 2025","passed","Wed Aug 20 09:03:57 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","639","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:04:12 UTC 2025","passed","Wed Aug 20 09:04:13 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка валидации при вводе значений, превышающих максимально допустимую длину","6842","Тест проверяет обработку значений, превышающих максимально допустимую длину","Team three PFLB Test","Wed Aug 20 08:57:43 UTC 2025","passed","Wed Aug 20 08:57:49 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkMoreThenMaximumValue"
"Сортировка авто по id","6177","Сортировка авто по id","Team three PFLB Test","Wed Aug 20 08:58:13 UTC 2025","passed","Wed Aug 20 08:58:19 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sortCars"
"Проверка валидации при вводе отрицательных значений в поля формы","6554","Тест проверяет обработку отрицательных значений в полях формы","Team three PFLB Test","Wed Aug 20 08:57:33 UTC 2025","passed","Wed Aug 20 08:57:40 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkInvalidValue"
"Негативный сценарий: создание пользователя без указания пола","11289","Проверка обязательности выбора пола при создании пользователя","Team three PFLB Test","Wed Aug 20 08:56:47 UTC 2025","passed","Wed Aug 20 08:56:58 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","createUserWithoutSexSelection"
"Проверка boundary-значения для минимальной суммы пополнения","12189","Система должна корректно обрабатывать минимально допустимую сумму пополнения (0.01)","Team three PFLB Test","Wed Aug 20 09:02:11 UTC 2025","passed","Wed Aug 20 09:02:24 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkMinAndMaxMoney"
"Проверка создания пользователя с предельно допустимым возрастом","11827","Система должна корректно обрабатывать максимально допустимый возраст пользователя (123 года)","Team three PFLB Test","Wed Aug 20 08:55:11 UTC 2025","passed","Wed Aug 20 08:55:23 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMaxAgeLimitValidation"
"Негативный сценарий: проверка валидации отрицательного возраста","11354","Система должна блокировать создание пользователей с отрицательным возрастом","Team three PFLB Test","Wed Aug 20 08:55:49 UTC 2025","passed","Wed Aug 20 08:56:00 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkNegativeAgeValidation"
"Проверка продажи авто. Негативный","11846","Тест проверяет продажу авто. Негативный","Team three PFLB Test","Wed Aug 20 08:59:28 UTC 2025","passed","Wed Aug 20 08:59:40 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sellCarNegative"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","469","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:03:52 UTC 2025","passed","Wed Aug 20 09:03:52 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка создания нового авто","7190","Тест проверяет создание нового авто","Team three PFLB Test","Wed Aug 20 08:58:23 UTC 2025","passed","Wed Aug 20 08:58:30 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","createCar"
"Комплексная проверка отображения всех атрибутов дома при поиске по ID","28154","Тест проверяет корректность отображения данных о доме в таблице","Team three PFLB Test","Wed Aug 20 09:00:25 UTC 2025","failed","Wed Aug 20 09:00:53 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","checkHouse"
"Проверка обработки нестандартных символов в поле фамилии","11777","Проверка поддержки специальных символов и цифр в поле фамилии пользователя","Team three PFLB Test","Wed Aug 20 08:56:33 UTC 2025","passed","Wed Aug 20 08:56:45 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","createUserWithNonStandardLastName"
"Позитивный сценарий создания пользователя с полным набором валидных данных","11767","Система должна успешно создавать пользователя при заполнении всех обязательных полей валидными данными","Team three PFLB Test","Wed Aug 20 08:56:04 UTC 2025","passed","Wed Aug 20 08:56:16 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkValidUserCreation"
"Позитивный тест: проверка что поле ввода корректно принимает и обрабатывает вводимые данные","6950","Проверка функциональности поля ввода на странице","Team three PFLB Test","Wed Aug 20 09:04:23 UTC 2025","passed","Wed Aug 20 09:04:30 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","checkInput"
"Проверка продажи авто","11881","Тест проверяет продажу авто","Team three PFLB Test","Wed Aug 20 08:59:14 UTC 2025","passed","Wed Aug 20 08:59:26 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sellCar"
"Проверка навигации к странице детальной информации о доме по его идентификатору","10986","Тест проверяет корректность открытия страницы просмотра дома по ID","Team three PFLB Test","Wed Aug 20 09:01:16 UTC 2025","passed","Wed Aug 20 09:01:27 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","openReadHouseById"
"Верификация корректности отображения элементов управления на странице HousesReadById","7543","Тест проверяет наличие всех необходимых UI-элементов на странице","Team three PFLB Test","Wed Aug 20 09:01:05 UTC 2025","passed","Wed Aug 20 09:01:12 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","checkUsersReadAllWithCarsNavBar"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","692","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:04:07 UTC 2025","passed","Wed Aug 20 09:04:08 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Негативный сценарий: пополнение баланса текстовым значением","11459","Система должна отклонять нечисловые значения в поле суммы","Team three PFLB Test","Wed Aug 20 09:02:29 UTC 2025","passed","Wed Aug 20 09:02:41 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkMoneyWithText"
"Позитивный тест авторизации: ввод валидного email и пароля, проверка сообщения об успешной авторизации","1205","Проверка успешной авторизации с корректными учетными данными","Team three PFLB Test","Wed Aug 20 09:04:17 UTC 2025","passed","Wed Aug 20 09:04:19 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","successfulLoginWithValidCredentials"
"Комплексная проверка: поиск пользователя по ID и верификация всех его данных в таблице (личные данные и информация об автомобиле)","7017","Проверка корректного отображения данных пользователя в таблице","Team three PFLB Test","Wed Aug 20 09:04:34 UTC 2025","passed","Wed Aug 20 09:04:41 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","checkUserInTable"
"Проверка создания дома при заполнении только обязательных полей (floors и price)","6756","Тест проверяет создание дома при заполнении только обязательных полей","Team three PFLB Test","Wed Aug 20 08:57:13 UTC 2025","passed","Wed Aug 20 08:57:20 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkEmptyOptionalFields"
"Проверка boundary-значений для поля возраста пользователя","22435","Проверка граничных значений возраста (1 год и 123 года) при создании пользователя","Team three PFLB Test","Wed Aug 20 08:55:25 UTC 2025","passed","Wed Aug 20 08:55:47 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMinimumAge"
"Проверка корректного отображения страницы UsersReadAll: 1. Видимость элементов управления 2. Наличие данных в таблице 3. Работа сортировки по ID 4. Работа сортировки по имени","15577","Комплексная проверка страницы со списком всех пользователей","Team three PFLB Test","Wed Aug 20 09:06:07 UTC 2025","passed","Wed Aug 20 09:06:23 UTC 2025","tests.ui.UsersReadAllTest","Firefox","tests.ui.UsersReadAllTest","checkOpenUsersReadAll"
"Верификация заголовков и структуры таблицы на странице HousesReadAll","4314","Тест проверяет наличие и корректность отображения всех полей в таблице домов","Team three PFLB Test","Wed Aug 20 08:59:47 UTC 2025","passed","Wed Aug 20 08:59:51 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkTableTitle"
"Проверка покупки авто","11798","Тест проверяет покупку авто","Team three PFLB Test","Wed Aug 20 08:58:44 UTC 2025","passed","Wed Aug 20 08:58:56 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","buyCar"
"Проверка создания нового авто. Негативный","7150","Тест проверяет создание нового авто","Team three PFLB Test","Wed Aug 20 08:58:33 UTC 2025","passed","Wed Aug 20 08:58:41 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","createCarNegative"
"Проверка что на странице ReadUserWithCars присутствуют все необходимые элементы навигации и управления","6360","Проверка отображения всех элементов навигации на странице","Team three PFLB Test","Wed Aug 20 09:04:47 UTC 2025","passed","Wed Aug 20 09:04:53 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","checkUsersReadAllWithCarsNavBar"
