"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка покупки авто. Негативный","11792","Тест проверяет покупку авто. Негативный","Team three PFLB Test","Wed Aug 20 08:40:02 UTC 2025","passed","Wed Aug 20 08:40:14 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","buyCarNegative"
"Проверка что на странице ReadUserWithCars присутствуют все необходимые элементы навигации и управления","6473","Проверка отображения всех элементов навигации на странице","Team three PFLB Test","Wed Aug 20 08:44:27 UTC 2025","passed","Wed Aug 20 08:44:34 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","checkUsersReadAllWithCarsNavBar"
"Позитивный сценарий пополнения баланса пользователя","11906","Система должна успешно обрабатывать запрос на пополнение баланса при валидных данных","Team three PFLB Test","Wed Aug 20 08:42:45 UTC 2025","passed","Wed Aug 20 08:42:57 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkValidMoneyAddition"
"Проверка навигации к странице детальной информации о доме по его идентификатору","11087","Тест проверяет корректность открытия страницы просмотра дома по ID","Team three PFLB Test","Wed Aug 20 08:41:28 UTC 2025","passed","Wed Aug 20 08:41:39 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","openReadHouseById"
"Позитивный тест авторизации: ввод валидного email и пароля, проверка сообщения об успешной авторизации","1287","Проверка успешной авторизации с корректными учетными данными","Team three PFLB Test","Wed Aug 20 08:43:58 UTC 2025","passed","Wed Aug 20 08:43:59 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","successfulLoginWithValidCredentials"
"Проверка обработки нулевого значения при пополнении баланса","11489","Система должна корректно обрабатывать попытку пополнения на нулевую сумму","Team three PFLB Test","Wed Aug 20 08:43:01 UTC 2025","passed","Wed Aug 20 08:43:13 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkZeroMoney"
"Верификация заголовков и структуры таблицы на странице HousesReadAll","4287","Тест проверяет наличие и корректность отображения всех полей в таблице домов","Team three PFLB Test","Wed Aug 20 08:40:50 UTC 2025","passed","Wed Aug 20 08:40:55 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkTableTitle"
"Позитивный сценарий создания пользователя с полным набором валидных данных","11968","Система должна успешно создавать пользователя при заполнении всех обязательных полей валидными данными","Team three PFLB Test","Wed Aug 20 08:37:17 UTC 2025","passed","Wed Aug 20 08:37:29 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkValidUserCreation"
"Проверка продажи авто. Негативный","11783","Тест проверяет продажу авто. Негативный","Team three PFLB Test","Wed Aug 20 08:40:31 UTC 2025","passed","Wed Aug 20 08:40:43 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sellCarNegative"
"Позитивный тест: проверка что после авторизации происходит успешный переход на страницу ReadUserWithCars по URL","6369","Проверка корректного перехода на страницу информации о пользователях с автомобилями","Team three PFLB Test","Wed Aug 20 08:44:38 UTC 2025","passed","Wed Aug 20 08:44:44 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","openedReadUserWithCarsPage"
"Проверка покупки авто","11788","Тест проверяет покупку авто","Team three PFLB Test","Wed Aug 20 08:39:48 UTC 2025","passed","Wed Aug 20 08:40:00 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","buyCar"
"Негативный сценарий: создание пользователя без указания пола","11492","Проверка обязательности выбора пола при создании пользователя","Team three PFLB Test","Wed Aug 20 08:38:00 UTC 2025","passed","Wed Aug 20 08:38:11 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","createUserWithoutSexSelection"
"Негативный сценарий: проверка валидации нулевого возраста","11549","Система должна отклонять попытки создания пользователя с нулевым возрастом","Team three PFLB Test","Wed Aug 20 08:37:31 UTC 2025","passed","Wed Aug 20 08:37:43 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkZeroAgeValidation"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","412","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 08:43:33 UTC 2025","passed","Wed Aug 20 08:43:33 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Негативный сценарий: пополнение баланса отрицательным значением","11501","Система должна отклонять попытки пополнения баланса отрицательной суммой","Team three PFLB Test","Wed Aug 20 08:42:29 UTC 2025","passed","Wed Aug 20 08:42:40 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkNegativeMoney"
"Негативный сценарий: пополнение баланса текстовым значением","11529","Система должна отклонять нечисловые значения в поле суммы","Team three PFLB Test","Wed Aug 20 08:42:13 UTC 2025","passed","Wed Aug 20 08:42:24 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkMoneyWithText"
"Проверка корректности навигации к форме создания пользователя","11078","После успешной авторизации система должна корректно открывать форму создания нового пользователя","Team three PFLB Test","Wed Aug 20 08:38:14 UTC 2025","passed","Wed Aug 20 08:38:25 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","openedCreateNewPage"
"Проверка создания пользователя с предельно допустимым возрастом","12034","Система должна корректно обрабатывать максимально допустимый возраст пользователя (123 года)","Team three PFLB Test","Wed Aug 20 08:36:24 UTC 2025","passed","Wed Aug 20 08:36:36 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMaxAgeLimitValidation"
"Верификация корректности отображения элементов управления на странице HousesReadById","7723","Тест проверяет наличие всех необходимых UI-элементов на странице","Team three PFLB Test","Wed Aug 20 08:41:18 UTC 2025","passed","Wed Aug 20 08:41:25 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","checkUsersReadAllWithCarsNavBar"
