"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Негативный сценарий: создание пользователя без указания пола","11355","Проверка обязательности выбора пола при создании пользователя","Team three PFLB Test","Wed Aug 20 14:28:38 UTC 2025","passed","Wed Aug 20 14:28:49 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","createUserWithoutSexSelection"
"Негативный сценарий: попытка создания дома без заполнения обязательных полей","6459","Негативный тест: попытка создания дома без заполнения обязательных полей","Team three PFLB Test","Wed Aug 20 14:29:13 UTC 2025","passed","Wed Aug 20 14:29:20 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkEmptyRequiredFields"
"Проверка продажи авто. Негативный","11620","Тест проверяет продажу авто. Негативный","Team three PFLB Test","Wed Aug 20 14:32:17 UTC 2025","passed","Wed Aug 20 14:32:29 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sellCarNegative"
"Позитивный тест: проверка что поле ввода корректно принимает и обрабатывает вводимые данные","6860","Проверка функциональности поля ввода на странице","Team three PFLB Test","Wed Aug 20 14:28:54 UTC 2025","passed","Wed Aug 20 14:29:00 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","checkInput"
"Проверка обработки нестандартных символов в поле фамилии","11974","Проверка поддержки специальных символов и цифр в поле фамилии пользователя","Team three PFLB Test","Wed Aug 20 14:28:24 UTC 2025","passed","Wed Aug 20 14:28:36 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","createUserWithNonStandardLastName"
"Негативный сценарий: проверка валидации отрицательного возраста","11431","Система должна блокировать создание пользователей с отрицательным возрастом","Team three PFLB Test","Wed Aug 20 14:27:43 UTC 2025","passed","Wed Aug 20 14:27:55 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkNegativeAgeValidation"
"Проверка boundary-значений для поля возраста пользователя","22515","Проверка граничных значений возраста (1 год и 123 года) при создании пользователя","Team three PFLB Test","Wed Aug 20 14:27:19 UTC 2025","passed","Wed Aug 20 14:27:41 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMinimumAge"
"Позитивный тест: проверка успешного заселения пользователя с валидными данными (houseId: 3, userId: 2203)","6475","Проверка функционала заселения пользователя в указанный дом","Team three PFLB Test","Wed Aug 20 14:31:04 UTC 2025","passed","Wed Aug 20 14:31:10 UTC 2025","tests.ui.SettleOrEvictUserTest","Chrome","tests.ui.SettleOrEvictUserTest","settleUserInHouse"
"Верификация заголовков и структуры таблицы на странице HousesReadAll","4254","Тест проверяет наличие и корректность отображения всех полей в таблице домов","Team three PFLB Test","Wed Aug 20 14:30:00 UTC 2025","passed","Wed Aug 20 14:30:04 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkTableTitle"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","554","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 14:28:34 UTC 2025","passed","Wed Aug 20 14:28:34 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка успешного создания дома при заполнении всех полей валидными данными","6763","Позитивный тест создания дома с заполнением всех полей валидными значениями","Team three PFLB Test","Wed Aug 20 14:29:39 UTC 2025","passed","Wed Aug 20 14:29:46 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkValidHouseCreation"
"Проверка успешного перехода на страницу управления проживанием пользователей после авторизации","5772","Проверка корректного отображения страницы управления заселением/выселением","Team three PFLB Test","Wed Aug 20 14:30:56 UTC 2025","passed","Wed Aug 20 14:31:02 UTC 2025","tests.ui.SettleOrEvictUserTest","Chrome","tests.ui.SettleOrEvictUserTest","openedSettleOrEvictUserPage"
"Проверка создания дома при заполнении только обязательных полей (floors и price)","6944","Тест проверяет создание дома при заполнении только обязательных полей","Team three PFLB Test","Wed Aug 20 14:29:05 UTC 2025","passed","Wed Aug 20 14:29:11 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkEmptyOptionalFields"
"Проверка boundary-значения для минимальной суммы пополнения","12903","Система должна корректно обрабатывать минимально допустимую сумму пополнения (0.01)","Team three PFLB Test","Wed Aug 20 14:26:49 UTC 2025","passed","Wed Aug 20 14:27:02 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkMinAndMaxMoney"
"Проверка корректности навигации к форме создания пользователя","11080","После успешной авторизации система должна корректно открывать форму создания нового пользователя","Team three PFLB Test","Wed Aug 20 14:28:51 UTC 2025","passed","Wed Aug 20 14:29:03 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","openedCreateNewPage"
"Проверка корректного открытия страницы создания нового дома после авторизации","5834","Тест проверяет корректность открытия формы создания нового дома в системе","Team three PFLB Test","Wed Aug 20 14:29:47 UTC 2025","passed","Wed Aug 20 14:29:53 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","openedCreateNewPage"
"Негативный сценарий: проверка валидации нулевого возраста","11507","Система должна отклонять попытки создания пользователя с нулевым возрастом","Team three PFLB Test","Wed Aug 20 14:28:10 UTC 2025","passed","Wed Aug 20 14:28:22 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkZeroAgeValidation"
"Негативный сценарий: создание пользователя без указания имени","12384","Система должна отклонять попытку создания пользователя с пустым именем","Team three PFLB Test","Wed Aug 20 14:26:49 UTC 2025","passed","Wed Aug 20 14:27:01 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkEmptyFirstName"
"Проверка корректного отображения страницы UsersReadAll: 1. Видимость элементов управления 2. Наличие данных в таблице 3. Работа сортировки по ID 4. Работа сортировки по имени","16199","Комплексная проверка страницы со списком всех пользователей","Team three PFLB Test","Wed Aug 20 14:30:36 UTC 2025","passed","Wed Aug 20 14:30:52 UTC 2025","tests.ui.UsersReadAllTest","Firefox","tests.ui.UsersReadAllTest","checkOpenUsersReadAll"
"Негативный сценарий: пополнение баланса текстовым значением","11517","Система должна отклонять нечисловые значения в поле суммы","Team three PFLB Test","Wed Aug 20 14:27:06 UTC 2025","passed","Wed Aug 20 14:27:17 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkMoneyWithText"
"Проверка навигации и доступности страницы HousesReadAll после авторизации","409","Тест проверяет корректность открытия страницы со списком всех домов","Team three PFLB Test","Wed Aug 20 14:29:55 UTC 2025","passed","Wed Aug 20 14:29:56 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkOpenHousesReadAllPage"
"Проверка валидации при вводе отрицательных значений в поля формы","6406","Тест проверяет обработку отрицательных значений в полях формы","Team three PFLB Test","Wed Aug 20 14:29:22 UTC 2025","passed","Wed Aug 20 14:29:28 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkInvalidValue"
"Позитивный тест: проверка что после авторизации происходит успешный переход на страницу ReadUserWithCars по URL","6160","Проверка корректного перехода на страницу информации о пользователях с автомобилями","Team three PFLB Test","Wed Aug 20 14:29:26 UTC 2025","passed","Wed Aug 20 14:29:32 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","openedReadUserWithCarsPage"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","589","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 14:28:39 UTC 2025","passed","Wed Aug 20 14:28:39 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка обработки нулевого значения при пополнении баланса","11382","Система должна корректно обрабатывать попытку пополнения на нулевую сумму","Team three PFLB Test","Wed Aug 20 14:27:53 UTC 2025","passed","Wed Aug 20 14:28:05 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkZeroMoney"
"Проверка покупки авто","11563","Тест проверяет покупку авто","Team three PFLB Test","Wed Aug 20 14:31:37 UTC 2025","passed","Wed Aug 20 14:31:48 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","buyCar"
"Проверка что на странице ReadUserWithCars присутствуют все необходимые элементы навигации и управления","6236","Проверка отображения всех элементов навигации на странице","Team three PFLB Test","Wed Aug 20 14:29:16 UTC 2025","passed","Wed Aug 20 14:29:22 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","checkUsersReadAllWithCarsNavBar"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","574","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 14:28:44 UTC 2025","passed","Wed Aug 20 14:28:44 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Комплексная проверка отображения всех атрибутов дома при поиске по ID","7851","Тест проверяет корректность отображения данных о доме в таблице","Team three PFLB Test","Wed Aug 20 14:30:06 UTC 2025","passed","Wed Aug 20 14:30:14 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","checkHouse"
"Позитивный сценарий пополнения баланса пользователя","11740","Система должна успешно обрабатывать запрос на пополнение баланса при валидных данных","Team three PFLB Test","Wed Aug 20 14:27:37 UTC 2025","passed","Wed Aug 20 14:27:49 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkValidMoneyAddition"
"Проверка навигации к странице детальной информации о доме по его идентификатору","10959","Тест проверяет корректность открытия страницы просмотра дома по ID","Team three PFLB Test","Wed Aug 20 14:30:35 UTC 2025","passed","Wed Aug 20 14:30:46 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","openReadHouseById"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","511","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 14:28:29 UTC 2025","passed","Wed Aug 20 14:28:30 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка корректности работы поля для ввода идентификатора дома","7298","Тест проверяет функциональность поля ввода ID дома","Team three PFLB Test","Wed Aug 20 14:30:16 UTC 2025","passed","Wed Aug 20 14:30:23 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","checkInput"
"Негативный сценарий: пополнение баланса отрицательным значением","11369","Система должна отклонять попытки пополнения баланса отрицательной суммой","Team three PFLB Test","Wed Aug 20 14:27:22 UTC 2025","passed","Wed Aug 20 14:27:33 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkNegativeMoney"
"Сортировка авто по id","6002","Сортировка авто по id","Team three PFLB Test","Wed Aug 20 14:31:12 UTC 2025","passed","Wed Aug 20 14:31:18 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sortCars"
"Позитивный сценарий создания пользователя с полным набором валидных данных","11836","Система должна успешно создавать пользователя при заполнении всех обязательных полей валидными данными","Team three PFLB Test","Wed Aug 20 14:27:57 UTC 2025","passed","Wed Aug 20 14:28:08 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkValidUserCreation"
"Проверка создания пользователя с предельно допустимым возрастом","11897","Система должна корректно обрабатывать максимально допустимый возраст пользователя (123 года)","Team three PFLB Test","Wed Aug 20 14:27:05 UTC 2025","passed","Wed Aug 20 14:27:17 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMaxAgeLimitValidation"
"Проверка покупки авто. Негативный","11601","Тест проверяет покупку авто. Негативный","Team three PFLB Test","Wed Aug 20 14:31:50 UTC 2025","passed","Wed Aug 20 14:32:02 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","buyCarNegative"
"Проверка корректности навигации к форме пополнения баланса пользователя","11188","После успешной авторизации система должна корректно открывать форму пополнения баланса","Team three PFLB Test","Wed Aug 20 14:28:09 UTC 2025","passed","Wed Aug 20 14:28:20 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","openedAddMoneyPage"
"Проверка валидации при вводе значений, превышающих максимально допустимую длину","6856","Тест проверяет обработку значений, превышающих максимально допустимую длину","Team three PFLB Test","Wed Aug 20 14:29:30 UTC 2025","passed","Wed Aug 20 14:29:37 UTC 2025","tests.ui.CreateHouseTest","Chrome","tests.ui.CreateHouseTest","checkMoreThenMaximumValue"
