"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка что на странице ReadUserWithCars присутствуют все необходимые элементы навигации и управления","6219","Проверка отображения всех элементов навигации на странице","Team three PFLB Test","Wed Aug 20 09:48:10 UTC 2025","passed","Wed Aug 20 09:48:16 UTC 2025","tests.ui.ReadUserWithCarsTest","Firefox","tests.ui.ReadUserWithCarsTest","checkUsersReadAllWithCarsNavBar"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","543","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:47:23 UTC 2025","passed","Wed Aug 20 09:47:23 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка boundary-значений для поля возраста пользователя","22473","Проверка граничных значений возраста (1 год и 123 года) при создании пользователя","Team three PFLB Test","Wed Aug 20 09:40:13 UTC 2025","passed","Wed Aug 20 09:40:36 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMinimumAge"
"Сортировка авто по id","5979","Сортировка авто по id","Team three PFLB Test","Wed Aug 20 09:42:51 UTC 2025","passed","Wed Aug 20 09:42:57 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sortCars"
"Негативный сценарий: создание пользователя без указания пола","11303","Проверка обязательности выбора пола при создании пользователя","Team three PFLB Test","Wed Aug 20 09:41:33 UTC 2025","passed","Wed Aug 20 09:41:44 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","createUserWithoutSexSelection"
"Негативный сценарий: пополнение баланса текстовым значением","11365","Система должна отклонять нечисловые значения в поле суммы","Team three PFLB Test","Wed Aug 20 09:46:00 UTC 2025","passed","Wed Aug 20 09:46:12 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","checkMoneyWithText"
"Позитивный сценарий создания пользователя с полным набором валидных данных","11802","Система должна успешно создавать пользователя при заполнении всех обязательных полей валидными данными","Team three PFLB Test","Wed Aug 20 09:40:51 UTC 2025","passed","Wed Aug 20 09:41:03 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkValidUserCreation"
"Позитивный тест: проверка успешного выселения пользователя (houseId: 3, userId: 2203) с подтверждением статуса операции","6508","Проверка функционала выселения пользователя из дома","Team three PFLB Test","Wed Aug 20 09:45:05 UTC 2025","passed","Wed Aug 20 09:45:11 UTC 2025","tests.ui.SettleOrEvictUserTest","Chrome","tests.ui.SettleOrEvictUserTest","evictUserFromHouse"
"Позитивный тест авторизации: ввод валидного email и пароля, проверка сообщения об успешной авторизации","1076","Проверка успешной авторизации с корректными учетными данными","Team three PFLB Test","Wed Aug 20 09:47:42 UTC 2025","passed","Wed Aug 20 09:47:43 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","successfulLoginWithValidCredentials"
"Проверка покупки авто","11618","Тест проверяет покупку авто","Team three PFLB Test","Wed Aug 20 09:43:16 UTC 2025","passed","Wed Aug 20 09:43:28 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","buyCar"
"Проверка навигации и доступности страницы HousesReadAll после авторизации","337","Тест проверяет корректность открытия страницы со списком всех домов","Team three PFLB Test","Wed Aug 20 09:44:11 UTC 2025","passed","Wed Aug 20 09:44:12 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkOpenHousesReadAllPage"
"Верификация корректности отображения элементов управления на странице HousesReadById","7315","Тест проверяет наличие всех необходимых UI-элементов на странице","Team three PFLB Test","Wed Aug 20 09:44:42 UTC 2025","passed","Wed Aug 20 09:44:49 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","checkUsersReadAllWithCarsNavBar"
"Проверка корректности навигации к форме пополнения баланса пользователя","11153","После успешной авторизации система должна корректно открывать форму пополнения баланса","Team three PFLB Test","Wed Aug 20 09:47:03 UTC 2025","passed","Wed Aug 20 09:47:14 UTC 2025","tests.ui.AddMoneyTest","Firefox","tests.ui.AddMoneyTest","openedAddMoneyPage"
"Проверка работоспособности и отклика кнопки Reload на странице HousesReadAll","364","Тест проверяет функциональность кнопки перезагрузки данных на странице","Team three PFLB Test","Wed Aug 20 09:44:14 UTC 2025","passed","Wed Aug 20 09:44:14 UTC 2025","tests.ui.HousesReadAllTest","Chrome","tests.ui.HousesReadAllTest","checkReloadButton"
"Проверка навигации к странице детальной информации о доме по его идентификатору","10894","Тест проверяет корректность открытия страницы просмотра дома по ID","Team three PFLB Test","Wed Aug 20 09:44:52 UTC 2025","passed","Wed Aug 20 09:45:03 UTC 2025","tests.ui.HousesReadByIdTest","Chrome","tests.ui.HousesReadByIdTest","openReadHouseById"
"Проверка создания пользователя с предельно допустимым возрастом","11855","Система должна корректно обрабатывать максимально допустимый возраст пользователя (123 года)","Team three PFLB Test","Wed Aug 20 09:39:59 UTC 2025","passed","Wed Aug 20 09:40:11 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMaxAgeLimitValidation"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","417","checkLoginNegativeCases","Team three PFLB Test","Wed Aug 20 09:47:18 UTC 2025","passed","Wed Aug 20 09:47:18 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
