"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Негативный сценарий: пополнение баланса текстовым значением","1629","Система должна отклонять нечисловые значения в поле суммы","Team three PFLB Test","Tue Aug 19 13:42:18 UTC 2025","passed","Tue Aug 19 13:42:20 UTC 2025","tests.ui.AddMoneyTest","Chrome","tests.ui.AddMoneyTest","checkMoneyWithText"
"Проверка что на странице ReadUserWithCars присутствуют все необходимые элементы навигации и управления","1519","Проверка отображения всех элементов навигации на странице","Team three PFLB Test","Tue Aug 19 13:41:24 UTC 2025","passed","Tue Aug 19 13:41:25 UTC 2025","tests.ui.ReadUserWithCarsTest","Chrome","tests.ui.ReadUserWithCarsTest","checkUsersReadAllWithCarsNavBar"
"Позитивный тест: проверка что поле ввода корректно принимает и обрабатывает вводимые данные","2049","Проверка функциональности поля ввода на странице","Team three PFLB Test","Tue Aug 19 13:41:15 UTC 2025","passed","Tue Aug 19 13:41:17 UTC 2025","tests.ui.ReadUserWithCarsTest","Chrome","tests.ui.ReadUserWithCarsTest","checkInput"
"Позитивный сценарий создания пользователя с полным набором валидных данных","21454","Система должна успешно создавать пользователя при заполнении всех обязательных полей валидными данными","Team three PFLB Test","Tue Aug 19 13:45:22 UTC 2025","failed","Tue Aug 19 13:45:43 UTC 2025","tests.ui.CreateUserTest","Firefox","tests.ui.CreateUserTest","checkValidUserCreation"
"Проверка корректности навигации к форме пополнения баланса пользователя","1030","После успешной авторизации система должна корректно открывать форму пополнения баланса","Team three PFLB Test","Tue Aug 19 13:43:16 UTC 2025","passed","Tue Aug 19 13:43:17 UTC 2025","tests.ui.AddMoneyTest","Chrome","tests.ui.AddMoneyTest","openedAddMoneyPage"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","665","checkLoginNegativeCases","Team three PFLB Test","Tue Aug 19 13:41:15 UTC 2025","passed","Tue Aug 19 13:41:15 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Позитивный сценарий пополнения баланса пользователя","21712","Система должна успешно обрабатывать запрос на пополнение баланса при валидных данных","Team three PFLB Test","Tue Aug 19 13:42:48 UTC 2025","failed","Tue Aug 19 13:43:10 UTC 2025","tests.ui.AddMoneyTest","Chrome","tests.ui.AddMoneyTest","checkValidMoneyAddition"
"Проверка обработки нестандартных символов в поле фамилии","21415","Проверка поддержки специальных символов и цифр в поле фамилии пользователя","Team three PFLB Test","Tue Aug 19 13:47:04 UTC 2025","failed","Tue Aug 19 13:47:26 UTC 2025","tests.ui.CreateUserTest","Firefox","tests.ui.CreateUserTest","createUserWithNonStandardLastName"
"Негативный сценарий: создание пользователя без указания пола","21427","Проверка обязательности выбора пола при создании пользователя","Team three PFLB Test","Tue Aug 19 13:47:55 UTC 2025","failed","Tue Aug 19 13:48:17 UTC 2025","tests.ui.CreateUserTest","Firefox","tests.ui.CreateUserTest","createUserWithoutSexSelection"
"Проверка корректности навигации к форме создания пользователя","21460","После успешной авторизации система должна корректно открывать форму создания нового пользователя","Team three PFLB Test","Tue Aug 19 13:48:46 UTC 2025","failed","Tue Aug 19 13:49:08 UTC 2025","tests.ui.CreateUserTest","Firefox","tests.ui.CreateUserTest","openedCreateNewPage"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","608","checkLoginNegativeCases","Team three PFLB Test","Tue Aug 19 13:41:10 UTC 2025","passed","Tue Aug 19 13:41:11 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Тест #[{index}]: user={0}, password={1}, ожидаемый alert={2}","552","checkLoginNegativeCases","Team three PFLB Test","Tue Aug 19 13:41:05 UTC 2025","passed","Tue Aug 19 13:41:06 UTC 2025","tests.ui.LoginTest","Firefox","tests.ui.LoginTest","checkLoginNegativeCases"
"Проверка продажи авто. Негативный","2090","Тест проверяет продажу авто. Негативный","Team three PFLB Test","Tue Aug 19 13:46:35 UTC 2025","passed","Tue Aug 19 13:46:37 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","sellCarNegative"
"Проверка обработки нулевого значения при пополнении баланса","1628","Система должна корректно обрабатывать попытку пополнения на нулевую сумму","Team three PFLB Test","Tue Aug 19 13:43:12 UTC 2025","passed","Tue Aug 19 13:43:14 UTC 2025","tests.ui.AddMoneyTest","Chrome","tests.ui.AddMoneyTest","checkZeroMoney"
