"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка обработки нулевого значения при пополнении баланса","21347","Система должна корректно обрабатывать попытку пополнения на нулевую сумму","Team three PFLB Test","Tue Aug 19 14:29:45 UTC 2025","failed","Tue Aug 19 14:30:07 UTC 2025","tests.ui.AddMoneyTest","Chrome","tests.ui.AddMoneyTest","checkZeroMoney"
"Проверка корректности навигации к форме создания пользователя","1028","После успешной авторизации система должна корректно открывать форму создания нового пользователя","Team three PFLB Test","Tue Aug 19 14:34:42 UTC 2025","passed","Tue Aug 19 14:34:43 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","openedCreateNewPage"
"Негативный сценарий: пополнение баланса отрицательным значением","1510","Система должна отклонять попытки пополнения баланса отрицательной суммой","Team three PFLB Test","Tue Aug 19 14:28:31 UTC 2025","passed","Tue Aug 19 14:28:32 UTC 2025","tests.ui.AddMoneyTest","Chrome","tests.ui.AddMoneyTest","checkNegativeMoney"
"Негативный сценарий: проверка валидации нулевого возраста","1713","Система должна отклонять попытки создания пользователя с нулевым возрастом","Team three PFLB Test","Tue Aug 19 14:33:47 UTC 2025","passed","Tue Aug 19 14:33:48 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkZeroAgeValidation"
"Позитивный тест: проверка что поле ввода корректно принимает и обрабатывает вводимые данные","2569","Проверка функциональности поля ввода на странице","Team three PFLB Test","Tue Aug 19 14:26:36 UTC 2025","passed","Tue Aug 19 14:26:39 UTC 2025","tests.ui.ReadUserWithCarsTest","Chrome","tests.ui.ReadUserWithCarsTest","checkInput"
"Проверка создания пользователя с предельно допустимым возрастом","21817","Система должна корректно обрабатывать максимально допустимый возраст пользователя (123 года)","Team three PFLB Test","Tue Aug 19 14:31:42 UTC 2025","failed","Tue Aug 19 14:32:04 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMaxAgeLimitValidation"
"Проверка что на странице ReadUserWithCars присутствуют все необходимые элементы навигации и управления","1164","Проверка отображения всех элементов навигации на странице","Team three PFLB Test","Tue Aug 19 14:27:09 UTC 2025","passed","Tue Aug 19 14:27:10 UTC 2025","tests.ui.ReadUserWithCarsTest","Chrome","tests.ui.ReadUserWithCarsTest","checkUsersReadAllWithCarsNavBar"
"Негативный сценарий: пополнение баланса текстовым значением","1520","Система должна отклонять нечисловые значения в поле суммы","Team three PFLB Test","Tue Aug 19 14:28:03 UTC 2025","passed","Tue Aug 19 14:28:05 UTC 2025","tests.ui.AddMoneyTest","Chrome","tests.ui.AddMoneyTest","checkMoneyWithText"
"Проверка boundary-значений для поля возраста пользователя","21830","Проверка граничных значений возраста (1 год и 123 года) при создании пользователя","Team three PFLB Test","Tue Aug 19 14:32:30 UTC 2025","failed","Tue Aug 19 14:32:52 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkMinimumAge"
"Проверка обработки нестандартных символов в поле фамилии","21798","Проверка поддержки специальных символов и цифр в поле фамилии пользователя","Team three PFLB Test","Tue Aug 19 14:34:14 UTC 2025","failed","Tue Aug 19 14:34:36 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","createUserWithNonStandardLastName"
"Проверка покупки авто","21642","Тест проверяет покупку авто","Team three PFLB Test","Tue Aug 19 14:37:10 UTC 2025","failed","Tue Aug 19 14:37:32 UTC 2025","tests.ui.CarTest","Chrome","tests.ui.CarTest","buyCar"
"Негативный сценарий: создание пользователя без указания имени","2150","Система должна отклонять попытку создания пользователя с пустым именем","Team three PFLB Test","Tue Aug 19 14:31:14 UTC 2025","passed","Tue Aug 19 14:31:16 UTC 2025","tests.ui.CreateUserTest","Chrome","tests.ui.CreateUserTest","checkEmptyFirstName"
